15011,101942.40,4.35,1.85,8.52,-0.02,-0.22,0.11,-0.97
15061,101941.30,4.39,1.83,8.54,-0.02,-0.22,0.11,-0.97
15111,101945.73,4.37,1.84,8.53,-0.02,-0.22,0.11,-0.97
15161,101944.64,4.39,1.85,8.52,-0.02,-0.22,0.11,-0.97
15261,101943.54,4.37,1.84,8.54,-0.02,-0.22,0.11,-0.97
15311,101941.30,4.37,1.84,8.52,-0.02,-0.22,0.11,-0.97
15361,101944.64,4.38,1.84,8.50,-0.02,-0.22,0.11,-0.97
15411,101948.02,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
15511,101941.30,4.37,1.85,8.54,-0.02,-0.22,0.11,-0.97
15561,101941.30,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
15611,101943.54,4.37,1.85,8.54,-0.02,-0.22,0.11,-0.97
15661,101941.35,4.37,1.83,8.52,-0.02,-0.22,0.11,-0.97
15761,101948.02,4.38,1.83,8.51,-0.02,-0.22,0.11,-0.97
15811,101953.59,4.38,1.84,8.51,-0.02,-0.22,0.11,-0.97
15861,101952.45,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
15911,101943.54,4.36,1.83,8.52,-0.02,-0.22,0.11,-0.97
16011,101944.64,4.38,1.84,8.55,-0.02,-0.22,0.11,-0.97
16061,101940.16,4.38,1.84,8.50,-0.02,-0.22,0.11,-0.97
16111,101942.40,4.39,1.84,8.52,-0.02,-0.22,0.11,-0.97
16161,101951.35,4.38,1.83,8.50,-0.02,-0.22,0.11,-0.97
16261,101950.21,4.40,1.84,8.50,-0.02,-0.22,0.11,-0.97
16311,101944.64,4.36,1.85,8.53,-0.02,-0.22,0.11,-0.97
16361,101945.78,4.40,1.84,8.52,-0.02,-0.22,0.11,-0.97
16411,101943.54,4.39,1.84,8.52,-0.02,-0.22,0.11,-0.97
16511,101945.78,4.38,1.85,8.53,-0.02,-0.22,0.11,-0.97
16561,101944.64,4.38,1.83,8.53,-0.02,-0.22,0.11,-0.97
